3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
3.519484929838302634e+01,-9.743869233021513310e+01
